page,match,classification,suggested_fix,reason,context
308,800mg,ok,800 mg,정상 밀리그램 표기(ASCII).,"er HCl 400mg, 800mg 경구제 (품명: 레나젤정 등) Sevelamer carbonate 800mg 경구제 (품명: 렌벨라산, 렌벨라정 등) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급"
308,5.5mg,ok,5.5 mg,정상 밀리그램 표기(ASCII).,"말기 신부전증 환자(ESRD)중 인 제한 식이요법에도 불구하고, 동 약제 투여 전 혈중 인(P) 수치가 5.5mg/dL 이상인 경우 - 다만, 동 약제 유지요법의 경우 혈중 인(P) 수치가 4.0mg/dL 이상에"
308,4.0mg,ok,4.0 mg,정상 밀리그램 표기(ASCII).,"P) 수치가 5.5mg/dL 이상인 경우 - 다만, 동 약제 유지요법의 경우 혈중 인(P) 수치가 4.0mg/dL 이상에서 인정함. (고시 제2018-174호, ʼ18.9.1.) [219] Sodium ozagrel"
309,6.0mg,ok,6.0 mg,정상 밀리그램 표기(ASCII).,"❘ 302 ❘ 구 분 세부인정기준 및 방법 인(P) 수치가 6.0mg/dL 이상인 경우 - 다만, 동 약제 유지요법의 경우 혈중 인(P) 수치가 4.0mg/dL 이상에"
309,4.0mg,ok,4.0 mg,정상 밀리그램 표기(ASCII).,"P) 수치가 6.0mg/dL 이상인 경우 - 다만, 동 약제 유지요법의 경우 혈중 인(P) 수치가 4.0mg/dL 이상에서 인정함. (고시 제2019-240호, ʼ20.1.1.) [219] Tenecteplase 주"
309,50mg,ok,50 mg,정상 밀리그램 표기(ASCII).,"에서 급성혈전성 관상동맥폐색증의 경우 발작 후 6시간 이내에 투여한 경우에 한하여 1치료 기간 중 최대 50mg 내에서 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. (고시 제2013-1"
311,2.5mg,ok,2.5 mg,정상 밀리그램 표기(ASCII).,"고시 제2022-250호, ’22.11.1.) [219] Vericiguat 경구제 (품명: 베르쿠보정 2.5mg 등) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값"
321,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,"드가 요구되는 천식 급성악화가 4번 이상 발생하였거나, 치료 시작 6개월 전부터 prednisolone 5mg/day 와 동등한 수준 이상의 경구용 코르티코스테로이드를 지속적으로 투여한 경우 2) 치료 시작"
325,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,"드가 요구되는 천식 급성악화가 4번 이상 발생하였거나, 치료 시작 6개월 전부터 prednisolone 5mg/day 와 동등한 수준 이상의 경구용 코르티코스테로이드를 지속적으로 투여한 경우 2) 치료 시작"
327,200ml,ok,200 mL,정상 밀리리터 표기.,"연간 Predicted FVC 감소량이 10% 이상 이거나 연간 Predicted FVC 200ml 이상 감소 나) 임상증상 악화 다) 흉부영상 악화 소견 (고시 제2018-280호, ʼ"
333,20mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"토록 함. (고시 제2018-253호, ʼ18.12.1.) [231] Doxycycline hyclate 20mg 경구제 (품명: 덴티스타캡슐) 허가사항 범위 내에서 만성 치주염상병에 아래와 같은 기준 으로 투여 시 요양"
333,100ml,ok,100 mL,정상 밀리리터 표기.,- 가. 입원환자 및 암환자: 허가사항(용법·용량) 범위 내 나. 외래환자 1) 인정용량: 100ml 2) 인정용량 초과한 경우: 초과한 용량의 약값 전액을 환자가 부담토록 함. (고시
334,20mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"H.pylori) 감염이 확인된 다음의 환자에서 제균요법으로 투여하는 경우(단, Pantoprazole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Eso"
334,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,"다음의 환자에서 제균요법으로 투여하는 경우(단, Pantoprazole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Esomeprazole 10mg은"
334,20mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"투여하는 경우(단, Pantoprazole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Esomeprazole 10mg은 제외) - 다 음 -"
334,40mg,ok,40 mg,정상 밀리그램 표기(ASCII).,"zole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Esomeprazole 10mg은 제외) - 다 음 - 1) 소화성궤양 2) 저등급"
334,20mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"초과하여 아래와 같은 기준으로 투여 시 약값 전액을 환자가 부담토록 함.(단, Pantoprazole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Eso"
334,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,"투여 시 약값 전액을 환자가 부담토록 함.(단, Pantoprazole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Esomeprazole 10mg은"
334,20mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"부담토록 함.(단, Pantoprazole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Esomeprazole 10mg은 제외) - 아 래 - 가"
334,40mg,ok,40 mg,정상 밀리그램 표기(ASCII).,"zole 20mg, Rabeprazole 5mg, ‘에소메졸디알서방캡슐 20mg’, ‘에소메졸디알서방캡슐 40mg’, Esomeprazole 10mg은 제외) - 아 래 - 가. 헬리코박터 파일로리(H.pylo"
336,8mg,ok,8 mg,정상 밀리그램 표기(ASCII).,ing) 또는 재출혈(Rebleeding) 고위험군인 경우에 초회 80mg을 일시(Bolus) 주입 후 8mg/hr 3일간 지속점적(Continuous infusion) 투여 시 인정 3) 의인성 위궤양(Iatrog
337,8mg,ok,8 mg,정상 밀리그램 표기(ASCII).,ing) 또는 재출혈(Rebleeding) 고위험군인 경우에 초회 80mg을 일시(Bolus) 주입 후 8mg/hr 3일간 지속점적(Continuous infusion) 투여 시 인정 3) 의인성 위궤양(Iatrog
339,100mg,ok,100 mg,정상 밀리그램 표기(ASCII).,"십이지장염, 식도염 등에 의한 출혈) 2) 투여용량 및 기간 가) 공복상태에서 1회 2앰플(100mg) 1일 3-4회 투여한 경우에도 인정 나) 투여기간은 5일 이내로 하고, 그 이후는 상용량으로"
340,2mg,ok,2 mg,정상 밀리그램 표기(ASCII).,"8-58호, ʼ18.4.1.) [232] Irsogladine maleate 경구제 (품명: 가스론엔정 2mg 등, 4mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정함. - 아 래"
340,4mg,ok,4 mg,정상 밀리그램 표기(ASCII).,"18.4.1.) [232] Irsogladine maleate 경구제 (품명: 가스론엔정 2mg 등, 4mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정함. - 아 래 - 가. 위궤양"
345,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,"법 [239] Beclomethasone dipropionate 경구제 (품명: 클리퍼지속성 장용정 5mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전"
345,14mg,ok,14 mg,정상 밀리그램 표기(ASCII).,"13-127호, ʼ13.9.1.) [239] E.Coli strain Nissle 1917 동결건조물 14mg 경구제 (품명: 뮤타플로캡슐) 허가사항 범위 내에서 아래와 같이 궤양성 대장염의 재발 방지에 투여 시 요"
346,90ml,ok,90 mL,정상 밀리리터 표기.,여성 환자의 경우 유전자 검사로 확진할 수 있음) 항목 요건 신장※ ①사구체 여과율 감소 (30≦eGFR<90ml/min/1.73m2(adjusted for age>40)에 2회 이상 해당하는 경우)
346,α,ok,(그대로),그리스 문자 정상 검출.,"는 징후를 보이며, 기타 원인이 배제된(감별진단 된) 환자 로서, 2) 백혈구 또는 피부섬유아세포 등에서 α-galactosidase A 활성도가 감소하고 유전자검사로 파브리병이 확진된 경우 (단, 특징적인 임상"
346,α,ok,(그대로),그리스 문자 정상 검출.,"ase A 활성도가 감소하고 유전자검사로 파브리병이 확진된 경우 (단, 특징적인 임상 증상을 보이지만 α-galactosidase A의 활성도 감소가 확인되지 않는 여성 환자의 경우 유전자 검사로 확진할 수 있"
347,30mg,ok,30 mg,정상 밀리그램 표기(ASCII).,"sidase alfa, agalsidase beta)과 병용투여는 인정하지 아니함. 남성 ②미세알부민뇨(>30mg/g) (최소 24시간 간격 2회 이상 검출) ③알부민뇨(>20㎍/min) (최소 24시간 간격 2회 이상"
347,150mg,ok,150 mg,정상 밀리그램 표기(ASCII).,간 간격 2회 이상 검출) ③알부민뇨(>20㎍/min) (최소 24시간 간격 2회 이상 검출) ④ 단백뇨(>150mg/24hr) 여성 ⑤진행의 임상적 증거를 동반한 단백뇨 (>300mg/24hr) 심장 ⑥ MRI나 심초음파
347,300mg,ok,300 mg,정상 밀리그램 표기(ASCII).,"간격 2회 이상 검출) ④ 단백뇨(>150mg/24hr) 여성 ⑤진행의 임상적 증거를 동반한 단백뇨 (>300mg/24hr) 심장 ⑥ MRI나 심초음파로 입증된 좌심실 비대 (좌심실벽 두께>12mm) (단, 고혈압이 동반"
350,24mg,ok,24 mg,정상 밀리그램 표기(ASCII).,"세부인정기준 및 방법 [241] Somatrogon 주사제(성장호르몬제) (품명: 엔젤라프리필드펜주 24mg 등) 1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는"
350,0.66mg,ok,0.66 mg,정상 밀리그램 표기(ASCII).,진되고 (다) 해당역연령보다 골연령이 감소된 자 (2) 투여용량: ○ 주당 0.66mg/kg (3) 투여기간 ○ 역연령 만 3세 이상부터 골단이 닫히기 전까지 투여하나 골
352,0.5mg,ok,0.5 mg,정상 밀리그램 표기(ASCII).,고 (다) 해당역연령보다 골연령이 감소된 자 (2) 투여용량: ○ 주당 0.5mg/kg (3) 투여기간 ○ 역연령 만 2세 이후부터 골단이 닫히기 전까지 투여하나
354,0.71 IU,ok,0.71 IU,정상 국제단위 표기.,(3) 해당 역연령보다 골연령이 감소된 자 나) 투여용량 ○ 주당 0.5 - 0.71 IU/㎏ 다) 투여기간 ○ 역연령 만2세 이후부터 골단이 닫히기 전까지 투여하나 골연령이
355,1.0 IU,ok,1.0 IU,정상 국제단위 표기.,"소견에서 터너증후군의 특징을 갖춘 자로서 염색체 검사로 확진된 자 2) 투여용량 ○ 주당 1.0 IU/㎏ 단, 동 투여용량에 충분한 반응이 없는 경우, ‘노디트로핀노디플렉스주’에 한해 허가사항"
355,1.4 IU,ok,1.4 IU,정상 국제단위 표기.,"단, 동 투여용량에 충분한 반응이 없는 경우, ‘노디트로핀노디플렉스주’에 한해 허가사항에 따라 주당 1.4 IU/kg까지 인정함. 3) 투여기간 ○ 역연령 만2세 이후부터 골단이 닫히기 전까지 투여 하나"
355,1.5 IU,ok,1.5 IU,정상 국제단위 표기.,일 이하의 신장이면서 해당 역연령보다 골연령이 감소된 자 2) 투여용량 ○ 주당 0.9 - 1.5 IU/㎏ 3) 투여기간 ○ 역연령 만2세 이후부터 골단이 닫히기 전까지 투여 하나 골연령이 여자
356,0.018 IU,ok,0.018 IU,정상 국제단위 표기.,성장호르몬 농도가 5ng/ml (또는 5㎍/L) 이하이면 인정) 3) 투여용량 ○ 1일 0.018 IU/㎏ ∼ 최대 1일 0.036 IU/㎏ 4) 투여기간 ○ 3년간 투여 후 다시 자극검사를 시
356,0.036 IU,ok,0.036 IU,정상 국제단위 표기.,(또는 5㎍/L) 이하이면 인정) 3) 투여용량 ○ 1일 0.018 IU/㎏ ∼ 최대 1일 0.036 IU/㎏ 4) 투여기간 ○ 3년간 투여 후 다시 자극검사를 시행(기질적 원인에 의한 범뇌하수체
357,2.7㎎,ok,2.7 ㎎,정상 밀리그램 표기(기호).,"2) 투여용량 ○ 각 약제별 허가사항(용법ㆍ용량) 범위 내에서 인정함. 단, 1일 최대 2.7㎎을 초과하여서는 안 됨. 3) 투여기간 ○ 역연령 만2세 이후부터 골단이 닫히기 전까지 투여"
358,0.070mg,ok,0.070 mg,정상 밀리그램 표기(ASCII).,"투여용량 ○ 1일 0.035㎎/㎏(또는 1.0㎎/㎡). 단, 신장증가효과가 없을 경우에는 1일 0.070mg/kg(또는 2.0㎎/㎡) 까지 증량가능함. 3) 투여기간 ○ 역연령 만4세 이후부터 골단이"
358,0.07mg,ok,0.07 mg,정상 밀리그램 표기(ASCII).,의 신장이면서 누난 증후군의 특이적인 임상소견을 보이는 자 2) 투여용량 ○ 1일 0.05-0.07mg/kg(주당 1.0-1.5 IU/kg) 3) 투여기간 ○ 역연령 만2세 이후부터 골단이 닫히
358,1.5 IU,ok,1.5 IU,정상 국제단위 표기.,"이적인 임상소견을 보이는 자 2) 투여용량 ○ 1일 0.05-0.07mg/kg(주당 1.0-1.5 IU/kg) 3) 투여기간 ○ 역연령 만2세 이후부터 골단이 닫히기 전까지 투여 하나, 골연령이"
361,30mL,ok,30 mL,정상 밀리리터 표기.,"sphonate, SERM 제제. 단, SERM 제제는 ① 전신성 과민반응 ② 중증 신부전 (eGFR < 30mL/min) ③ 약제 관련 턱뼈괴사(MRONJ) ④ 비전형 대퇴 골절 중 어느 하나에 해당하여 Bispho"
362,30mL,ok,30 mL,정상 밀리리터 표기.,"sphonate, SERM 제제. 단, SERM 제제는 ① 전신성 과민반응 ② 중증 신부전 (eGFR < 30mL/min) ③ 약제 관련 턱뼈괴사(MRONJ) ④ 비전형 대퇴 골절 중 어느 하나에 해당하여 Bispho"
365,60mg,ok,60 mg,정상 밀리그램 표기(ASCII).,"용된 Triamcinolone acetonide 주사제는 1 level당 20㎎ 으로 최대 3 level(60mg)까지, 양측은 각각 최대 2 level(80mg)까지 인정 다. 조산위험이 있는 24-34주 임신부에"
365,80mg,ok,80 mg,정상 밀리그램 표기(ASCII).,"주사제는 1 level당 20㎎ 으로 최대 3 level(60mg)까지, 양측은 각각 최대 2 level(80mg)까지 인정 다. 조산위험이 있는 24-34주 임신부에게 신생아 호흡 곤란증후군(RDS) 등의 태아 합병"
365,12mg,ok,12 mg,정상 밀리그램 표기(ASCII).,"ne sodium phosphate 주사제 투여 시 ○ 투여방법: betamethasone을 1회 12mg, 24시간 간격으로 2회 근육주사 (1주기, 총 24mg) - 단, 첫 주기 투여 후 7일 이"
365,24mg,ok,24 mg,정상 밀리그램 표기(ASCII).,"○ 투여방법: betamethasone을 1회 12mg, 24시간 간격으로 2회 근육주사 (1주기, 총 24mg) - 단, 첫 주기 투여 후 7일 이상 경과하고 여전히 조산위험이 있는 34주 미만의 임신부의"
366,2.3mg,ok,2.3 mg,정상 밀리그램 표기(ASCII).,"❘ 359 ❘ 구 분 세부인정기준 및 방법 [245] Budesonide (micronized) 2.3mg 제제 (품명: 엔토코트) 허가사항 범위 내에서 궤양성 대장염, 직장항문염 상병에 투여 시 스테로이드제 국"
368,40mg,ok,40 mg,정상 밀리그램 표기(ASCII).,. - 아 래 - 가. 원형탈모증 및 켈로이드반흔 상병 등에 병변 내 주입 시 환자상태에 따라 1일 40mg 이내로 투여한 경우 나. 추간관절차단(Facet joint block/injection)시는 1 leve
368,60mg,ok,60 mg,정상 밀리그램 표기(ASCII).,"단(Facet joint block/injection)시는 1 level당 20㎎으로 최대 3 level(60mg)까지, 양측 은 각각 최대 2 level(80mg)까지 인정 (고시 제2013-127호, ʼ13.9.1.)"
368,80mg,ok,80 mg,정상 밀리그램 표기(ASCII).,"n)시는 1 level당 20㎎으로 최대 3 level(60mg)까지, 양측 은 각각 최대 2 level(80mg)까지 인정 (고시 제2013-127호, ʼ13.9.1.)"
368,20㎎,ok,20 ㎎,정상 밀리그램 표기(기호).,"로 투여한 경우 나. 추간관절차단(Facet joint block/injection)시는 1 level당 20㎎으로 최대 3 level(60mg)까지, 양측 은 각각 최대 2 level(80mg)까지 인정 (고시 제20"
372,60mg,ok,60 mg,정상 밀리그램 표기(ASCII).,❘ 365 ❘ 구 분 세부인정기준 및 방법 가. 자궁내막증에 고용량 투여(60mg/일) 나. 임파관평활근종증(Lymphangioleiomyomatosis) 다. 「보조생식술 급여기준」 급여
373,600IU,ok,600 IU,정상 국제단위 표기.,"gonadotropin (hMG (menotrophin))과 병용 투여한 경우 병용 약제의 총 용량은 600IU/day 까지 요양급여를 인정함. - 단, Follitropin delta와 병용 투여할 경우에는 Fol"
373,150IU,ok,150 IU,정상 국제단위 표기.,의사항 (일일 용량으로 이 약 10마이크로그램을 투여받은 환자의 대부분에서 일일 용량으로 폴리트로핀알파 150IU 투여 시 얻어진 것과 유사한 난소반응을 나타냄.)을 참고하여 병용 약제의 인정 총 용량 범위 내에서 투
373,α,ok,(그대로),그리스 문자 정상 검출.,"정하며, 비급여로 실시한 경우에는 약값 전액을 환자가 부담토록 함. ※ 대상약제: Follitropin-α(품명: 고날-에프펜주 등, 고날에프주75IU), Follitropin-β(품명: 퓨레곤펜주 등, 퓨레곤"
373,β,ok,(그대로),그리스 문자 정상 검출.,"대상약제: Follitropin-α(품명: 고날-에프펜주 등, 고날에프주75IU), Follitropin-β(품명: 퓨레곤펜주 등, 퓨레곤용액주100IU), Follitropin (r-hFSH) (품명: 폴리트롭"
374,30mL,ok,30 mL,정상 밀리리터 표기.,이하 또는 헤마토크리트 (Hct) 30% 이하인 경우(투석을 받고 있지 않는 환자는 사구체여과율(GFR) 30mL/min/1.73㎡ 미만인 환자에 한함)
374,5000IU,ok,5000 IU,정상 국제단위 표기.,"분 세부인정기준 및 방법 [249] 태반성성선자극호르몬 (hCG) 주사제 (품명: 아이브이에프씨주 5000IU 등) 허가사항 범위 내에서 투여 시 요양급여함을 원칙으로 함. 다만, 보조생식술에 투여 시에는 「보조생식"
376,30mL,ok,30 mL,정상 밀리리터 표기.,"이하 또는 헤마토크리트 (Hct) 30% 이하인 경우(투석을 받고 있지 않는 환자는 사구체여과율(GFR) 30mL/min/1.73㎡ 미만인 환자에 한함) - 다만, 동 조건에 해당하여 약제를 투여하다 중단한"
377,α,ok,(그대로),그리스 문자 정상 검출.,"risk category 분류 (고시 제2019-38호, ʼ19.3.1.) [249] Follitropin-α + lutropin α(r-hLH) 복합주사제 (품명: 퍼고베리스주) 1. 허가사항 범위 내에서 아래와"
377,α,ok,(그대로),그리스 문자 정상 검출.,"분류 (고시 제2019-38호, ʼ19.3.1.) [249] Follitropin-α + lutropin α(r-hLH) 복합주사제 (품명: 퍼고베리스주) 1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시"
